course_type,institute_tier,tier,region,is_metro,cgpa,graduation_year_offset,backlogs_count,paper_publications,semester_consistency,internship_count,internship_total_months,internship_top_tier,internship_relevance_score,certifications_count,relevant_certs_count,github_projects,github_stars_total,coding_problem_count,hackathon_wins,languages_known,leadership_roles_count,soft_skills_score,communication_score,extracurriculars_count,portal_activity_30d,portal_activity_90d,interview_invites_count,interview_pass_rate,resume_updates_30d,mock_interviews_taken,avg_response_time_hours,last_login_days_ago,institute_placement_rate_3m,institute_placement_rate_6m,institute_placement_rate_12m,institute_recruiter_diversity,institute_avg_salary_lpa,placement_cell_active_score,recruiter_visits_year,sector_hiring_index,local_job_density,macro_unemployment_rate,course_demand_index,skill_gap_score,salary_expectation_lpa,has_target_company_referral,competitive_exam_attempted,nirf_rank,nirf_score,nirf_median_salary_lpa,t_placed_months,placed_3m,placed_6m,placed_12m,final_salary_lpa
BTech-Mech,2,2,Tier2,0,6.031140331168265,-1,1,0,0.7920326861361642,1,3.592930666280815,0,0.8527290483534925,4,2,5,9.236970039533208,49,0,4,2,0.5459129259415337,0.7363584438355087,4,18,46,1,0.4504376408069121,4,3,10.4593925760506,1.9518584880284346,0.2806914032445887,0.4481088919289102,0.6386584592272323,0.559442078810723,7.902515654639273,0.6090238963973377,24,0.7476776148366893,26.156847378555657,7.903935961138738,0.7476776148366893,0.2728944382888549,4.744202123161421,1,0,43.95810821162395,57.262202933232395,11.735271962265385,5.41894838134774,0,1,1,4.471447916364261
BSc-Nursing,3,3,Tier3,0,7.198199818661427,-2,0,0,0.779535121709295,0,0.0,0,0.27184661559991885,1,1,3,29.210200616709336,43,1,2,0,0.9377704908841871,0.8750709865019326,3,14,31,3,0.28011153978269543,4,3,22.921687393857617,8.904336294132655,0.12672838146870727,0.24254642473115254,0.3313002015044977,0.3109388849250224,5.267094312930495,0.6340551056313027,12,1.1718996953005545,11.022571213909309,9.595234866322535,1.1718996953005545,0.4491322286850419,4.395686998163589,0,0,328.3802364358119,44.07743769908393,6.8277473826939445,5.03162887971211,0,1,1,2.3431869495991586
BSc-Nursing,3,3,Tier3,0,6.477483174625398,2,3,0,0.7415451448510743,1,4.566836004593029,0,0.4247224324178718,3,1,4,101.52279797219695,45,0,3,3,0.2782543118573668,0.905483232820891,0,20,51,2,0.767909310212842,2,3,5.149606587961376,4.452901417742014,0.10410545987716331,0.3392427294348465,0.4376196889891446,0.8814050469596336,5.468672795757679,0.30516438964637205,4,1.0369744343261824,19.7376407201401,7.430503215927032,1.0369744343261824,0.811137632363627,3.92218934710034,0,0,193.42782543779427,22.51121098447072,4.625679358809565,14.0,0,0,0,
BTech-Civil,1,1,Metro,1,7.504316542632593,-1,1,0,0.7547785449011643,2,5.82852163158928,0,0.8071624593583775,4,2,3,0.7434356844190015,54,0,1,0,0.7410523791619824,0.24082966241482576,1,55,123,4,0.2970913774385482,3,3,32.67281056335725,4.199670440246337,0.5519513464586555,0.7736814330278461,0.9186757725321747,0.4101279048821172,11.579281417124989,0.6444980226270602,60,0.6443041634188245,47.4905974527414,7.433225616617365,0.6443041634188245,0.33947134377537846,3.7855321726552353,0,0,1.8201036102964974,76.72793639052246,31.80453925604904,2.1527955213682834,1,1,1,7.1619411740875165
MBA-Operations,3,3,Tier2,0,5.911064225022393,0,0,0,0.7493944617744733,0,0.0,0,0.29991362091316487,3,1,2,0.3690258625613544,50,0,5,2,0.7797280511641234,0.7513089446099861,0,28,67,4,0.02677008217884557,2,3,22.118781879472778,6.419599734486736,0.0825928873835353,0.2874185654073292,0.4114099476005524,0.6982851217610414,3.8584747602731184,0.7053117506108332,3,0.8878375998711794,33.363482476176074,7.280294316368037,0.8878375998711794,0.13306722401776033,7.114462039063477,0,0,380.32788669909314,27.990067886979418,3.0522301878897298,11.229567802097208,0,0,1,4.233424853718437
BTech-CS,3,3,Tier3,0,8.374202546843577,-2,0,1,0.6639017116007397,0,0.0,1,0.49802599631382455,7,2,7,62.94187527560663,194,1,3,0,0.9076189384916371,0.6308897866474,2,45,105,6,0.10736231422109352,2,2,8.838954562778216,4.640189840931734,0.1135115809450362,0.359404502505308,0.4769744969269464,0.25281715093034685,4.9615024432938934,0.6378898636360264,13,1.442783133402367,12.557028290564281,8.095331449648663,1.442783133402367,0.4157307484874181,12.012267135705759,1,0,348.24475742116715,22.0491182304427,4.017638696285166,4.659280848772705,0,1,1,7.187175237980037
BTech-ECE,1,1,Metro,1,7.969120695884632,2,1,0,0.7284705770211332,1,4.916306567991642,0,0.923286642665895,4,2,2,18.50945856709281,55,0,1,0,0.8891916335048474,0.8549573992266534,1,45,139,7,0.7042947910121501,0,2,26.661062642294205,2.6249029947406055,0.48994673653232146,0.6080661797506313,0.721352499131306,0.5610384169433958,11.204334693438941,0.7544261327532324,57,1.1714748228783727,70.96657006397093,7.967354776882277,1.1714748228783727,0.34705081692049294,7.2244059166917935,0,0,18.439134312842306,60.28306423069386,30.713966828921095,1.4931106504805163,1,1,1,9.77352136289046
MBA-Marketing,2,2,Tier2,0,7.131169409271225,-1,0,0,0.5923002747677983,1,3.6795226477581475,0,0.8749607042876549,3,2,0,0.0,49,0,1,0,0.5920476447334394,0.46823351707453287,4,25,61,3,0.31164500452727345,2,1,37.35128035645368,7.063303314842376,0.35010063546249204,0.4560097048725382,0.5439520244747125,0.5897575793586829,8.399267744302923,0.595890519926446,22,1.1762868537637532,34.57593226136569,7.6163616555310325,1.1762868537637532,0.7107165717514177,10.440380778021527,1,0,31.82647520004187,61.3845873885907,12.016017311241573,4.582296607401896,0,1,1,10.348957729730515
BTech-CS,1,1,Metro,1,8.785656339488982,0,2,0,0.4757367953685734,5,24.0,1,0.32835891649514887,3,2,4,55.35872690790848,373,0,3,0,0.435799324550691,0.7388793937656143,5,45,100,2,0.5108298207766869,2,2,27.648613855733736,4.979266985034463,0.6294651997063044,0.7673729044084648,0.8714007816042709,0.7250289286550019,10.37455668196127,0.8920720467406261,72,1.4752853203975311,50.941730874975605,7.469095900769254,1.4752853203975311,0.24967417835672578,8.999330450607276,0,0,9.910859746690745,61.35141133402759,27.45670817156107,0.5910377125323575,1,1,1,12.967626582830931
BTech-CS,2,2,Tier2,0,6.442518841161439,-1,0,0,0.6267837509393791,0,0.0,1,0.19833361103574007,2,1,6,137.25071753281225,168,1,3,1,0.6799284566267089,0.8199220292800118,1,20,45,2,0.12471656391322976,3,3,17.50343033418892,4.555513336310105,0.13274190482353243,0.3426242189690586,0.4583811159202823,0.7253114832454508,8.24318360339794,0.6207271875346176,25,1.181000545307042,68.40551543423197,7.159534578406198,1.181000545307042,0.45727012909705145,8.968550587147092,0,1,64.22705992337603,57.54886076903906,9.77381270412933,8.990539658878438,0,0,1,10.359598598527443
MTech-CS,3,3,Tier3,0,7.6208678317947225,-1,0,0,0.725706614090437,0,0.0,0,0.5132370519825623,4,2,2,39.27618145312389,207,0,2,1,0.8228821001449698,0.9106578797639444,3,54,160,6,0.4126435676372997,3,1,7.160642948007252,2.675963375887249,0.23743620324290404,0.4679969334863906,0.6633571195032837,0.03651607543987909,3.0,0.6544361584623138,7,1.4035987246357853,19.318020301937345,8.351525077231388,1.4035987246357853,0.34531446538818034,14.460029144512687,0,0,346.64670874897797,20.513397181868093,3.67839496236425,5.228825478254925,0,1,1,9.824084477755274
BCom,2,2,Tier2,0,7.167832222231206,-1,0,1,0.7202091736617029,1,2.4612678251106646,0,0.45231542676042447,5,3,3,71.88484770196553,39,1,5,1,0.6853995060284962,0.7110358003283259,1,18,36,2,0.1348815165469437,1,6,8.436811801643918,1.8638047565414184,0.2021534766373797,0.3214925998901729,0.4158325677573288,0.5516931282062595,7.318309155172198,0.32871762775809354,20,0.6976170866815695,24.196900754099673,6.540159711769451,0.6976170866815695,0.2518121975038182,3.283426032401114,0,0,52.030468362399475,48.80746083041582,14.00495828651335,3.7536721053134308,0,1,1,4.453806302503877
MBA-Marketing,2,2,Tier2,0,5.954607175819218,2,0,0,0.7286968749457039,1,4.045270863194729,1,0.6825630669789221,1,1,1,7.7536224793585555,68,2,2,0,0.9216749823071329,0.4502945545829657,4,19,43,3,0.4457688784259824,2,3,5.158877838957765,0.06882544770743693,0.2484705592834233,0.4784096942762336,0.6656370568078905,0.6532016643477147,11.95838123726492,0.32625001047365254,33,1.084067778972649,51.3359169544541,7.7059250496694816,1.084067778972649,0.2689032279041731,7.8374153135254945,0,1,44.11174600075766,50.12693077141036,12.362518459596721,6.008058054911377,0,0,1,8.7231134687393
MTech-CS,2,2,Tier3,0,6.722555920719874,-2,0,0,0.54016899306673,0,0.0,0,0.1836610749644905,2,1,7,2.4607565284469777,184,0,3,1,0.7840683176043831,0.6447973296126596,1,16,37,3,0.3509129401842467,3,2,10.10441892424679,0.12293993600083258,0.08020455121798184,0.23546245858023054,0.34029263504208773,0.19590392182685762,7.58976413412175,0.7641205643173842,27,1.3011485378602385,19.088545402315955,7.128861127369534,1.3011485378602385,0.34260909419590646,12.18840419275267,0,0,74.40739741426736,49.485181901214744,14.78085860648609,5.268525679617444,0,1,1,9.936699819625217
BCom,2,2,Tier2,0,6.214358181729858,2,2,0,0.5651465656126625,1,1.9922510103155573,0,0.8616123350605217,0,0,2,7.54646147059117,37,1,2,0,0.8753321569223286,0.7392557653801418,0,23,75,2,0.2150184835005733,6,1,11.484342529952936,7.641374583019058,0.4502953801525331,0.6459325972510446,0.7587898683834416,0.43210499556937637,6.333386185365169,0.6137393308247739,31,0.7978969384263119,33.06540439139862,4.998574061302493,0.7978969384263119,0.5809049081495884,4.6292669763442005,0,0,81.54320249002254,49.713988616511955,11.278151309315447,3.0330108655445525,0,1,1,4.542490644774087
BTech-CS,3,3,Tier2,0,6.673038274772526,-1,0,0,0.7104869526468569,3,6.951128894535904,0,0.5837364746455519,1,0,2,15.437176623696207,188,0,1,1,0.6055901434488423,0.901806569062282,3,28,71,0,0.641959858616894,0,2,3.1930875546730606,0.5124672735864729,0.19887990738599914,0.44285647524590643,0.531433973845908,0.26649858134511806,5.166355991588393,0.3697088701552345,9,1.3568608726065534,5.225738517815323,6.169686535865761,1.3568608726065534,0.3347709512657389,9.018901944859966,0,0,374.77722387226464,39.215440940868874,3.019365732696874,4.301266971441088,0,1,1,5.334956311888421
MBA-Finance,2,2,Tier2,0,6.485768016659838,-2,3,1,0.6323869113438441,1,3.4728630776308984,0,0.4810442019277094,2,1,0,0.0,45,0,3,0,0.7357158697896669,0.6370021493704047,0,17,36,4,0.25354251265424643,3,4,39.171443692461665,3.9806730079956,0.2639346491220586,0.43826983510930334,0.6128467810563276,0.6051012891519163,7.723580932805954,0.21884170595178404,32,1.135008503951033,58.97710034114537,8.967270315388102,1.135008503951033,0.13212292896842354,11.006340218566761,0,0,99.50973162647401,52.21707641869155,11.609699595534842,7.089356111680033,0,0,1,13.386544810231022
MBA-Finance,2,2,Tier2,0,6.3866689925188265,2,2,0,0.6287342917200807,2,9.382783638524717,0,0.546936583366589,1,1,1,2.4680761608601522,52,1,5,1,0.5417377971412589,0.5355304579938891,3,13,28,3,0.7379061464121185,3,1,10.709704169684665,3.721757909453274,0.3368346271860618,0.4744090364857422,0.6049456908575749,0.6665511657921306,9.355435167891802,0.47005640204677696,23,1.3099872627686648,46.28186408418033,9.910341365523525,1.3099872627686648,0.3997477841983078,13.064587261891884,0,1,87.48268842776831,48.03919502095885,8.499381342154209,14.0,0,0,0,
BTech-CS,2,2,Tier2,0,7.462981258351082,0,0,0,0.36462377359857645,0,0.0,0,0.10189405020409986,2,1,7,32.93526465589697,175,0,3,2,0.928728205651824,0.7979588362544285,3,19,48,3,0.675423353609221,3,2,8.602280301331746,2.2971563710992866,0.13647666150344398,0.362617008891959,0.5177566638825053,0.7323007239782506,3.9177241077090392,0.2905961708419268,24,1.1372650026713134,39.795769429364256,8.434502616845542,1.1372650026713134,0.31977811043022714,10.828736360758121,0,0,34.80938566328214,49.130715646642265,9.806816211694178,1.577728251671182,1,1,1,11.132198920169637
BSc-Nursing,3,3,Tier3,0,6.639540684900164,2,0,0,0.8715777782445914,0,0.0,0,0.23071109031903184,1,0,3,86.69775586204061,53,0,4,0,0.724311566944318,0.8290177420901225,3,20,62,1,0.39190545319174647,3,2,2.095400154013719,2.476273599263539,0.08040949744313475,0.2848600752580631,0.39117885428400884,0.4769034316314515,3.6826614930721133,0.1580988890410014,6,1.3479026638262734,22.956761737475656,7.078591465834654,1.3479026638262734,0.20912255148905123,5.5717236169112265,0,0,178.5762168064787,39.299174122684036,4.504427430507743,6.106612107046128,0,0,1,3.000429395291496
MBA-Finance,3,3,Tier2,0,7.688241145714506,-2,0,0,0.6575294374341223,0,0.0,0,0.27466528894854614,9,6,1,10.439279416168603,49,0,2,0,0.21699324642881002,0.7152435513798816,2,42,123,7,0.04244579663693731,1,3,28.840029521543183,2.663377031911699,0.1259289138135689,0.346593153701433,0.4837358066441713,0.5157597467519309,3.4992834461229263,0.13366440266381316,9,1.2186311498786255,22.474146854715173,7.410462523905968,1.2186311498786255,0.11254254621012834,15.27192543125178,0,0,192.0703419677711,38.10583990150119,4.639089779425191,1.8914402969355595,1,1,1,6.573933397413569
MBA-Finance,2,2,Tier2,0,8.248365298368002,-2,0,0,0.6607828539589273,5,21.874275651236886,0,0.6039325754423727,6,4,1,10.747710234694829,60,1,2,0,0.45272625750702267,0.8403489030407483,1,58,116,11,0.684269630994383,2,0,4.083582971962815,0.20705640023084437,0.4539227279984486,0.5853138135165719,0.6754995625045174,0.4250123628040084,6.368145461968472,0.5530177058258299,21,1.3719154701944887,23.30637875942385,7.936497055415739,1.3719154701944887,0.17100452885101156,10.819744984427462,0,0,79.9264933675938,64.65124479112228,11.130478710850614,3.0574628118942533,0,1,1,15.351501731858724
BTech-CS,2,2,Tier2,0,7.255230334969538,2,0,0,0.5634447028259589,2,8.248096016386844,0,0.6672682196178599,1,0,6,50.0697214322412,174,0,3,1,0.7508156422840252,0.46811050735958154,1,18,53,1,0.43948763496346227,3,3,17.519408018816932,0.1060209116190315,0.3745858337226414,0.5438465930267405,0.727981130264975,0.4953603498364354,7.5398512503199555,0.3841568054379263,18,1.3939156551864205,20.9938506995498,8.295990660278791,1.3939156551864205,0.4642254641895681,10.068792805983419,0,0,91.09965196785899,62.26452863879551,11.719507454855123,7.465163750025358,0,0,1,11.820401873911363
BTech-ECE,2,2,Tier3,0,7.649683409975325,-1,1,0,0.6750686496937698,0,0.0,0,0.9272076132507724,4,3,0,0.0,44,0,1,1,0.27225133392724155,0.4863076681526643,1,52,151,6,0.5537781368002377,2,4,45.850359247966736,3.747273442308999,0.23046424088654938,0.40705810575562174,0.530124979518032,0.4371274901731563,8.192506369957375,0.5620116248677154,30,1.0904404266351657,24.622667792885856,4.800151145661225,1.0904404266351657,0.23240781949870232,6.81071668707505,0,0,75.4845019303074,53.020066392308934,9.864842255091856,4.7614846697050925,0,1,1,6.761220874690633
BCom,2,2,Tier2,0,5.933225051349647,0,1,0,0.6252962488071896,0,0.0,0,0.06061148302603735,1,1,2,2.865447959551853,40,0,5,1,0.10374894194476347,0.8608708465492483,2,14,47,1,0.01804908587626951,2,3,14.960604355582504,2.4174777964562644,0.3807150214252816,0.5524681732445542,0.715437957459442,0.5111719515622772,6.296785117748325,0.5249310553637155,26,0.8003611429156954,46.98936564079645,8.860662874751428,0.8003611429156954,0.21161391181461264,5.401565084426544,0,0,69.93582997734694,62.802083462034595,8.382442475387498,6.140767491784589,0,0,1,2.6000639946676354
BTech-CS,2,2,Tier3,0,7.8264368500451,-2,0,0,0.6071098267228552,2,9.285651140594737,0,0.7055106477316025,5,4,9,52.444089663141185,154,0,4,1,0.6455599762023329,0.7348077782265582,1,52,145,7,0.6572807814026574,3,1,2.1577971083449046,2.6067412588221304,0.4400001259180353,0.5830271974360561,0.6792532558160581,0.5345311433598665,5.292849121848652,0.4428215512405578,20,1.1665098869721893,13.631245676826016,8.482930340766902,1.1665098869721893,0.25349880107643546,7.4804077843319945,1,1,91.09234075502053,49.43120974024089,13.981894677281568,3.50975354509756,0,1,1,9.419322234855391
BTech-ECE,2,2,Tier2,0,7.5696313512126645,-1,0,0,0.8321031725272569,0,0.0,0,0.08364285816740108,3,3,2,15.137648505696452,54,0,5,0,0.5181655275323911,0.3845937943198843,2,43,130,6,0.0879896954596217,4,6,13.548771589667124,5.371129361053917,0.3307259260058217,0.5304256691424823,0.6189592042752987,0.2615687002376767,6.448736325035776,0.45519425641515415,24,0.9524703242882803,34.49922724870306,6.791655834025612,0.9524703242882803,0.26713200914101426,7.904617302532207,0,0,89.99348684433426,60.87602932719218,14.75149641577012,4.0703681505086555,0,1,1,6.498632115460619
BTech-Mech,3,3,Metro,1,7.4586716501864645,0,0,0,0.9514472656096365,0,0.0,0,0.3738283314829741,2,1,2,8.106740528657033,59,0,1,0,0.9311656246439403,0.8292228414686277,4,22,60,1,0.5020090236696433,2,2,19.701025840350987,0.5429581356799493,0.18512164007920756,0.3247781876140462,0.4098948705277481,0.08084104996024781,4.821604268731921,0.21203423261136012,7,0.8684418809259113,95.12387231419595,7.205111911213299,0.8684418809259113,0.2572620465529439,5.4610294450835335,0,0,245.50526520953872,41.75754286473306,3.0586794257041023,6.544381527130396,0,0,1,4.462787431790108
MBA-Marketing,2,2,Tier2,0,6.9243956505931905,-2,1,0,0.831454607622426,1,3.346665881461788,0,0.724859907924598,1,1,2,6.393253149648577,69,1,5,1,0.9053766669621145,0.6505106292938575,5,20,45,3,0.4361173965128362,2,1,19.29319383829398,3.2006713290855755,0.4270465418344268,0.54926451206552,0.6778113611297988,0.5304699952030155,7.062375659168388,0.5786421411946208,29,1.134659858581522,48.52055838254344,6.450551543088631,1.134659858581522,0.14252117778813578,10.844449456730173,1,1,61.51962611712487,62.78451903304604,13.884364471021984,5.956012864337916,0,1,1,10.032641322078284
MBA-HR,1,1,Metro,1,7.73223736536243,1,0,0,0.9036382424392798,1,4.149780100407625,1,0.5823367457733417,3,2,0,0.0,57,1,4,3,0.8013869552952874,0.742468964071181,4,61,181,7,0.39477917325777284,1,4,1.8629091019194481,3.530982807126965,0.38025861369890324,0.6172503034976632,0.7442094865729312,0.41754519458101647,18.906926837835314,0.6481568118816509,58,0.9936640438675111,101.19626394620693,6.918214883848656,0.9936640438675111,0.26972509225258334,8.743263410835112,0,0,18.953389499802867,80.68020337904782,20.43897557011953,2.023712908794292,1,1,1,9.09948302044019
MBA-Marketing,3,3,Metro,1,6.337858045373189,-1,0,0,0.6588240669954416,1,4.735431584044303,0,0.7337632235478448,0,0,1,0.5717458509784853,44,0,2,0,0.7782071863652336,0.7057976230254582,1,28,61,4,0.38633522783656354,1,1,1.0266171537542264,0.7892968789153674,0.20470986269698327,0.3699812011111771,0.5414758456141435,0.20816984677353823,5.572645683462696,0.13886345669483569,8,0.9828464691797077,76.65003268923043,7.372985865400331,0.9828464691797077,0.30995247731869785,12.549675488874836,0,0,178.5982377054951,28.095859042894777,4.584645185288828,11.492989178593874,0,0,1,7.397751231767917
BTech-CS,1,1,Metro,1,9.291125788924674,2,0,2,0.5608976688115641,1,1.821409010356829,1,0.7058229782395716,2,1,2,16.221347483624672,343,0,1,1,0.6135480553893895,0.6660001469831349,3,64,215,11,0.09840336217824293,2,3,12.124287684957121,1.932128821180428,0.4335437438333023,0.5869215811838218,0.6858080643929142,0.562281349754911,16.200288208824674,0.5297919759538111,56,1.1965713824007673,72.98231660383124,6.19675108469272,1.1965713824007673,0.21036212796151307,12.223279899163401,0,1,13.875611073958265,76.74726217305067,30.742996904344153,1.2480596645670066,1,1,1,15.670532143879639
BTech-ECE,3,3,Tier2,0,6.854630599346379,-1,0,0,0.7086273155334073,0,0.0,0,0.1953668938481542,0,0,0,0.0,47,1,4,2,0.7562682993166017,0.8567209360274602,2,27,78,6,0.24857561187215688,0,2,5.500159234558989,4.8833296933157,0.3317623246298813,0.4713102403736855,0.633183553407209,0.5479219982718603,4.5389928829510255,0.5884839380738407,5,1.0960961197456074,30.390479012096716,7.568059988429595,1.0960961197456074,0.38780656139580083,6.691798041890809,0,1,361.5395338312503,29.013964935503346,3.721053846133766,14.0,0,0,0,
MTech-CS,2,2,Tier2,0,5.8536355483313915,1,1,0,0.8462638957869282,3,5.239758553702186,0,0.7454463334106768,1,0,6,30.187134849927293,159,1,4,0,0.6870426328310055,0.8577671143556103,3,18,60,3,0.44057111347681865,3,4,1.6013645331821658,1.0772006643014853,0.2595920901997118,0.43805822313688647,0.6128046706051066,0.5985314541870939,6.543164687997037,0.563612226588593,33,1.2713212994236103,50.07978118367696,9.439694336023434,1.2713212994236103,0.4375060652952446,13.346947414350609,0,0,64.57554111161028,60.16504477129888,9.539386421967361,10.813872344155635,0,0,1,12.106194129794982
